(:VERSION 2 :FORMAT :FULL :USER SEM :UNIVERSAL-TIME 3532253671
 :AEROBICITY UNKNOWN :PRIOR-PROTEIN-COUNT 2854 :GUI-OPTIONS NIL)
(10403S_RAST :ACCEPTED LMRG_00475-MONOMER NIL (TRANS-RXNAB3-19) (GLY) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "d-serine/d-alanine/glycine transporter")
(10403S_RAST :ACCEPTED LMRG_02540-MONOMER NIL (TRANS-RXNAB3-4) (|Sugar|) () () IMPORT ATP "abc" NIL NIL NIL NIL "sugar abc transport system, permease protein")
(10403S_RAST :ACCEPTED LMRG_01638-MONOMER NIL (TRANS-RXNAB3-17) (OLIGOPEPTIDES) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig003184: oligopeptide transport system permease protein oppc (tc 3.a.1.5.1)")
(10403S_RAST :ACCEPTED LMRG_02686-MONOMER NIL (TRANS-RXNAB3-22) (|Hemes|) () PROTON EXPORT SECONDARY "permease" NIL NIL NIL NIL "heme efflux system permease hrtb")
(10403S_RAST :ACCEPTED LMRG_02771-MONOMER NIL (TRANS-RXNAB3-23) (|Cations|) () () EXPORT UNKNOWN NIL NIL NIL NIL NIL "fig008154: cation efflux family protein")
(10403S_RAST :ACCEPTED LMRG_01209-MONOMER NIL (TRANS-RXN-143) (K+) () () IMPORT CHANNEL "channel" NIL NIL NIL NIL "fig001086: potassium voltage-gated channel subfamily kqt; possible potassium channel, vic family")
(10403S_RAST :ACCEPTED LMRG_01258-MONOMER NIL (TRANS-RXN-8) (FE+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig014199: ferrous iron transport protein b")
(10403S_RAST :ACCEPTED LMRG_00255-MONOMER NIL (RXN-5076) (XANTHINE) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "xanthine/uracil/thiamine/ascorbate permease family protein")
(10403S_RAST :ACCEPTED LMRG_00255-MONOMER NIL (TRANS-RXN-132) (URACIL) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "xanthine/uracil/thiamine/ascorbate permease family protein")
(10403S_RAST :ACCEPTED LMRG_00255-MONOMER NIL (TRANS-RXNAB3-3) (THIAMINE) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "xanthine/uracil/thiamine/ascorbate permease family protein")
(10403S_RAST :ACCEPTED LMRG_00255-MONOMER NIL (TRANS-RXNAB3-2) (ASCORBATE) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "xanthine/uracil/thiamine/ascorbate permease family protein")
(10403S_RAST :ACCEPTED LMRG_02261-MONOMER NIL (TRANS-RXNAB3-24) (|Sugar-Phosphate|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "sugar phosphate transporter")
(10403S_RAST :ACCEPTED LMRG_00550-MONOMER NIL (TRANS-RXNAB3-25) (CPD-606) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "cdp-glycerol: glycerophosphate glycerophosphotransferase")
(10403S_RAST :ACCEPTED LMRG_00275-MONOMER NIL (TRANS-RXN-1) (FORMATE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "formate/nitrite transporter family protein")
(10403S_RAST :ACCEPTED LMRG_00275-MONOMER NIL (TRANS-RXN-137) (NITRITE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "formate/nitrite transporter family protein")
(10403S_RAST :ACCEPTED LMRG_02931-MONOMER NIL (TRANS-RXN-141) (MG+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig027579: magnesium and cobalt transport protein cora")
(10403S_RAST :ACCEPTED LMRG_02931-MONOMER NIL (TRANS-RXN-141A) (CO+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig027579: magnesium and cobalt transport protein cora")
(10403S_RAST :ACCEPTED LMRG_00632-MONOMER NIL (TRANS-RXNAB3-26) (ETHANOL-AMINE) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "ethanolamine permease")
(10403S_RAST :ACCEPTED LMRG_00652-MONOMER NIL (TRANS-RXN-141A) (CO+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "transmembrane component cbiq of energizing module of cobalt ecf transporter")
(10403S_RAST :ACCEPTED LMRG_01279-MONOMER NIL (ABC-16-RXN) (MALTOSE) () () IMPORT ATP "abc" NIL NIL NIL NIL "maltose/maltodextrin abc transporter, substrate binding periplasmic protein male")
(10403S_RAST :ACCEPTED LMRG_01279-MONOMER NIL (TRANS-RXNAB3-27) (|Maltodextrins|) () () IMPORT ATP "abc" NIL NIL NIL NIL "maltose/maltodextrin abc transporter, substrate binding periplasmic protein male")
(10403S_RAST :ACCEPTED LMRG_02567-MONOMER NIL (TRANS-RXNAB3-28) (BETA-GLUCOSIDES) () BETA-GLUCOSIDES IMPORT PTS "pts" NIL NIL NIL NIL "fig172554: pts system, beta-glucoside-specific, iia component")
(10403S_RAST :ACCEPTED LMRG_00140-MONOMER NIL (TRANS-RXN-261) (GLT) () 4-AMINO-BUTYRATE ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "probable glutamate/gamma-aminobutyrate antiporter")
(10403S_RAST :ACCEPTED LMRG_01859-MONOMER NIL (TRANS-RXNAB3-4) (|Sugar|) () () IMPORT ATP "abc-type" NIL NIL NIL NIL "abc-type sugar transport system, periplasmic binding protein ycjn")
(10403S_RAST :ACCEPTED LMRG_01753-MONOMER NIL (3.6.3.27-RXN) (|Pi|) () () IMPORT ATP "atp-binding" NIL NIL NIL NIL "phosphate transport atp-binding protein pstb")
(10403S_RAST :ACCEPTED LMRG_01601-MONOMER NIL (TRANS-RXNAB3-23) (|Cations|) () () EXPORT UNKNOWN NIL NIL NIL NIL NIL "cation efflux protein")
(10403S_RAST :ACCEPTED LMRG_00288-MONOMER NIL (TRANS-RXNAB3-29) (NA+) () PROTON EXPORT SECONDARY NA+ NIL NIL NIL NIL "fig006907: na+ driven multidrug efflux pump")
(10403S_RAST :ACCEPTED LMRG_02271-MONOMER NIL (ABC-13-RXN) (GLT) () () IMPORT ATP "atp-binding" NIL NIL NIL NIL "glutamate transport atp-binding protein")
(10403S_RAST :ACCEPTED LMRG_02421-MONOMER NIL (TRANS-RXN-112) (|L-rhamnose|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "predicted l-rhamnose permease rhay")
(10403S_RAST :ACCEPTED LMRG_01779-MONOMER NIL (TRANS-RXNAB3-30) (|Amino-Acids-20|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig007286: amino acid permease family protein")
(10403S_RAST :ACCEPTED LMRG_01818-MONOMER NIL (TRANS-RXNAB3-32) (FE+3) () () IMPORT ATP "abc-type" NIL NIL NIL NIL "fig021693: abc-type fe3+-siderophore transport system, permease component")
(10403S_RAST :ACCEPTED LMRG_01818-MONOMER NIL (TRANS-RXNAB3-31) (|Siderophore|) () () IMPORT ATP "abc-type" NIL NIL NIL NIL "fig021693: abc-type fe3+-siderophore transport system, permease component")
(10403S_RAST :ACCEPTED LMRG_01649-MONOMER NIL (TRANS-RXNAB3-22) (|Hemes|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "heme transporter isddef, permease component isdf")
(10403S_RAST :ACCEPTED LMRG_01235-MONOMER NIL (TRANS-RXNAB3-33) (|Aminoglycosides|) () |Aminoglycosides| IMPORT PTS "phosphotransferase" NIL NIL NIL NIL "fig008206: aminoglycoside phosphotransferase")
(10403S_RAST :ACCEPTED LMRG_00876-MONOMER NIL (RXN0-16) (MN+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig012160: manganese transport protein mnth")
(10403S_RAST :ACCEPTED LMRG_01284-MONOMER NIL (TRANS-RXNAB3-30) (|Amino-Acids-20|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "amino acid permease")
(10403S_RAST :ACCEPTED LMRG_00120-MONOMER NIL (TRANS-RXNAB3-34) (|Fructose|) () |Fructose| IMPORT PTS "pts" NIL NIL NIL NIL "pts system, fructose-specific, iic component")
(10403S_RAST :ACCEPTED LMRG_02732-MONOMER NIL (TRANS-RXN-139) (CL-) () () IMPORT CHANNEL "channel" NIL NIL NIL NIL "putative chloride channel protein")
(10403S_RAST :ACCEPTED LMRG_00536-MONOMER NIL (TRANS-RXNAB3-35) (|Teichoic-Acid|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "teichoic acid translocation permease protein tagg")
(10403S_RAST :ACCEPTED LMRG_02386-MONOMER NIL (TRANS-RXNAB3-16) (OLIGOPEPTIDES) () () IMPORT ATP "abc" NIL NIL NIL NIL "oligopeptide abc transporter, permease protein")
(10403S_RAST :ACCEPTED LMRG_02868-MONOMER NIL (TRANS-RXN-58) (LYS) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "lysine-specific permease")
(10403S_RAST :ACCEPTED LMRG_01431-MONOMER NIL (TRANS-RXNAB3-11) (GLYCEROL) () PROTON IMPORT SECONDARY "facilitator" NIL NIL #<|GO:0005215| class frame in 10403S_RASTBASE[F]
                                                                                                                              @
                                                                                                                              #x12630fca2> NIL "glycerol uptake facilitator protein")
(10403S_RAST :ACCEPTED LMRG_00205-MONOMER NIL (TRANS-RXNAB3-36) (SULFATE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "sulfate transporter family protein")
(10403S_RAST :ACCEPTED LMRG_01193-MONOMER NIL (TRANS-RXNAB3-16) (OLIGOPEPTIDES) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig024537: oligopeptide abc transporter, periplasmic oligopeptide-binding protein oppa (tc 3.a.1.5.1)")
(10403S_RAST :ACCEPTED LMRG_00335-MONOMER NIL (TRANS-RXN-141) (MG+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig004180: magnesium and cobalt transport protein cora")
(10403S_RAST :ACCEPTED LMRG_00335-MONOMER NIL (TRANS-RXN-141A) (CO+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig004180: magnesium and cobalt transport protein cora")
(10403S_RAST :ACCEPTED LMRG_01092-MONOMER NIL (TRANS-RXNAB3-37) (RIBOFLAVIN) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "substrate-specific component ribu of riboflavin ecf transporter")
(10403S_RAST :ACCEPTED LMRG_00059-MONOMER NIL (TRANS-RXN-8) (FE+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "ferrous iron transport peroxidase efeb")
(10403S_RAST :ACCEPTED LMRG_02113-MONOMER NIL (TRANS-RXN-143) (K+) () () EXPORT CHANNEL "channel" NIL NIL NIL NIL "fig021330: potassium efflux system kefa protein / small-conductance mechanosensitive channel")
(10403S_RAST :ACCEPTED LMRG_01480-MONOMER NIL (TRANS-RXN-261) (GLT) () 4-AMINO-BUTYRATE ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "probable glutamate/gamma-aminobutyrate antiporter")
(10403S_RAST :ACCEPTED LMRG_01257-MONOMER NIL (TRANS-RXN-8) (FE+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig009252: ferrous iron transport protein a")
(10403S_RAST :ACCEPTED LMRG_01637-MONOMER NIL (TRANS-RXNAB3-17) (OLIGOPEPTIDES) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig003336: oligopeptide transport system permease protein oppb (tc 3.a.1.5.1)")
(10403S_RAST :ACCEPTED LMRG_02531-MONOMER NIL (ABC-12-RXN) (GLN) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig005035: abc transporter membrane-spanning permease - glutamine transport")
(10403S_RAST :ACCEPTED LMRG_01636-MONOMER NIL (TRANS-RXNAB3-16) (OLIGOPEPTIDES) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig024537: oligopeptide abc transporter, periplasmic oligopeptide-binding protein oppa (tc 3.a.1.5.1)")
(10403S_RAST :ACCEPTED LMRG_02741-MONOMER NIL (TRANS-RXNAB3-38) (|D-Glucose|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "glucose uptake protein")
(10403S_RAST :ACCEPTED LMRG_00332-MONOMER NIL (TRANS-RXNAB3-30) (|Amino-Acids-20|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig007286: amino acid permease family protein")
(10403S_RAST :ACCEPTED LMRG_00986-MONOMER NIL (TRANS-RXN-132) (URACIL) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "uracil permease")
(10403S_RAST :ACCEPTED LMRG_01111-MONOMER NIL (TRANS-RXNAB3-39) (|Multidrug|) () () IMPORT ATP "abc-type" NIL NIL NIL NIL "fig001005: abc-type multidrug transport system, atpase component")
(10403S_RAST :ACCEPTED LMRG_01572-MONOMER NIL (TRANS-RXNAB3-40) (BETA-GLUCOSIDES) () BETA-GLUCOSIDES IMPORT PTS "pts" NIL NIL NIL NIL "fig008460: pts system, beta-glucoside-specific, iia component")
(10403S_RAST :ACCEPTED LMRG_02012-MONOMER NIL (TRANS-RXN-1) (FORMATE) () () EXPORT UNKNOWN NIL NIL NIL NIL NIL "fig010675: formate efflux transporter (tc 2.a.44 family)")
(10403S_RAST :ACCEPTED LMRG_02224-MONOMER NIL (TRANS-RXN-143) (K+) () () IMPORT CHANNEL "channel" NIL NIL NIL NIL "fig000846: osmosensitive k+ channel histidine kinase kdpd (ec 2.7.3.-)")
(10403S_RAST :ACCEPTED LMRG_02466-MONOMER NIL (TRANS-RXNAB3-41) (AGMATHINE) () PUTRESCINE ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "agmatine/putrescine antiporter, associated with agmatine catabolism")
(10403S_RAST :ACCEPTED LMRG_02251-MONOMER NIL (TRANS-RXNAB3-42) (|Pi|) () NA+ IMPORT SECONDARY NA+ NIL NIL NIL NIL "na/pi cotransporter ii-related protein")
(10403S_RAST :ACCEPTED LMRG_01582-MONOMER NIL (TRANS-RXN0-470) (|Pi|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig009601: probable low-affinity inorganic phosphate transporter")
(10403S_RAST :ACCEPTED LMRG_02597-MONOMER NIL (TRANS-RXNAB3-4) (|Sugar|) () () IMPORT ATP "abc" NIL NIL NIL NIL "multiple sugar abc transporter, atp-binding protein")
(10403S_RAST :ACCEPTED LMRG_01750-MONOMER NIL (TRANS-RXN-114) (|Pi|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "phosphate transport system permease protein pstc (tc 3.a.1.7.1)")
(10403S_RAST :ACCEPTED LMRG_00281-MONOMER NIL (TRANS-RXN0-240) (BIOTIN) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "substrate-specific component bioy of biotin ecf transporter")
(10403S_RAST :ACCEPTED LMRG_00057-MONOMER NIL (RXN0-2421) (FE+2) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "ferrous iron transport permease efeu")
(10403S_RAST :ACCEPTED LMRG_01296-MONOMER NIL (ABC-63-RXN) (ZN+2) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig100821: zinc abc transporter, periplasmic-binding protein znua")
(10403S_RAST :ACCEPTED LMRG_01155-MONOMER NIL (TRANS-RXNAB3-4) (|Sugar|) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig007137: multiple sugar abc transporter, substrate-binding protein")
(10403S_RAST :ACCEPTED LMRG_02093-MONOMER NIL (TRANS-RXN-143) (K+) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "potassium uptake protein, integral membrane component, ktrd")
(10403S_RAST :ACCEPTED LMRG_00007-MONOMER NIL (TRANS-RXNAB3-43) (CELLOBIOSE) () CPD-507 IMPORT PTS "phosphotransferase" NIL NIL NIL NIL "fig001362: cellobiose phosphotransferase system ydjc-like protein")
(10403S_RAST :ACCEPTED LMRG_01650-MONOMER NIL (TRANS-RXNAB3-44) (|Hemes|) () () IMPORT ATP "atp-binding" NIL NIL NIL NIL "heme transporter analogous to isddef, atp-binding protein")
(10403S_RAST :ACCEPTED LMRG_01945-MONOMER NIL (TRANS-RXNAB3-45) (ATP) () () EXPORT UNKNOWN NIL NIL NIL NIL NIL "fig017059: lipid a export atp-binding/permease protein msba")
(10403S_RAST :ACCEPTED LMRG_00636-MONOMER NIL (TRANS-RXN0-463) (DIMETHYLBENZIMIDAZOLE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "substrate-specific component cblt of predicted b12-regulated ecf transporter for dimethylbenzimidazole")
(10403S_RAST :ACCEPTED LMRG_02243-MONOMER NIL (TRANS-RXNAB3-46) (|Cations|) () () IMPORT ATP "atpase" NIL NIL NIL NIL "fig008902: cation-transporting atpase")
(10403S_RAST :ACCEPTED LMRG_00650-MONOMER NIL (TRANS-RXN-141A) (CO+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "substrate-specific component cbim of cobalt ecf transporter")
(10403S_RAST :ACCEPTED LMRG_00500-MONOMER NIL (TRANS-RXNAB3-47) (MO+2) () () IMPORT ATP "atp-binding" NIL NIL NIL NIL "fig002742: molybdenum transport atp-binding protein modc (tc 3.a.1.8.1)")
(10403S_RAST :ACCEPTED LMRG_02787-MONOMER NIL (ABC-24-RXN) (SPERMIDINE) () () IMPORT ATP "abc" NIL NIL #<|GO:0005215| class frame in 10403S_RASTBASE[F]
                                                                                                         @
                                                                                                         #x12630fca2> NIL "abc transporter, periplasmic spermidine putrescine-binding protein potd (tc_3.a.1.11.1)")
(10403S_RAST :ACCEPTED LMRG_01751-MONOMER NIL (TRANS-RXN-114) (|Pi|) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "phosphate transport system permease protein psta (tc 3.a.1.7.1)")
(10403S_RAST :ACCEPTED LMRG_02264-MONOMER NIL (TRANS-RXNAB3-46) (|Cations|) () () IMPORT ATP "atpase" NIL NIL NIL NIL "fig008902: cation-transporting atpase")
(10403S_RAST :ACCEPTED LMRG_01243-MONOMER NIL (TRANS-RXNAB3-48) (BETAINE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "glycine betaine transporter opud")
(10403S_RAST :ACCEPTED LMRG_01107-MONOMER NIL (TRANS-RXNAB3-7) (CPD0-2241) () () IMPORT ATP "atp-binding" NIL NIL NIL NIL "ferrichrome transport atp-binding protein fhuc (tc 3.a.1.14.3)")
(10403S_RAST :ACCEPTED LMRG_00992-MONOMER NIL (TRANS-RXNAB3-49) (XANTHINE) () URACIL IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig007973: xanthine/uracil permease family protein")
(10403S_RAST :ACCEPTED LMRG_00042-MONOMER NIL (TRANS-RXNAB3-50) (DIHYDROXYACETONE) () "dihydroxyacetone-6-phosphate" IMPORT PTS "phosphotransferase" NIL NIL NIL NIL "fig054739: phosphoenolpyruvate-dihydroxyacetone phosphotransferase (ec 2.7.1.121), subunit dham; dha-specific iia component")
(10403S_RAST :ACCEPTED LMRG_00502-MONOMER NIL (TRANS-RXNAB3-47) (MO+2) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig021644: molybdenum abc transporter, periplasmic molybdenum-binding protein moda (tc 3.a.1.8.1)")
(10403S_RAST :ACCEPTED LMRG_01274-MONOMER NIL (ABC-16-RXN) (MALTOSE) () () IMPORT ATP "abc" NIL NIL NIL NIL "abc transporter, permease protein ybbp clustered with maltose/maltodextrin transporter / tlr1762 protein")
